,Unnamed: 0,ID,age,gender,marital_status,highest_education,land_ownership,title_deed,own_phone,salaries_wages,selling_produce,selling_services,piece_job,rental_income,interest_earned,pension,social_grant,pocket_money,someone_pays,other,employer_for_employed,what_you_sell,service_you_provide,sent_money_in_12_months,when_last_send_money,recieved_money_in_12_months,when_last_recieve_money,how_often_purchase_mobilemoney,how_often_pay_bills_with_mm,literacy_Kiswhahili,literacy_english,Latitude,Longitude,mobile_money,savings,borrowing,insurance,mobile_money_classification,income,my_class,age_group
118,118,8847,19,male,single,Some secondary,4,not_land_owner,2,1,0,0,0,0,0,0,0,0,0,0,3,-1,-1,2,-1,2,-1,Never,-1,1,1,-3.54557136,36.98624673,0,0,0,0,0,1,no_mm,youth
119,119,804,17,male,single,Some secondary,3,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,5,Less than monthly,-1,1,1,-10.28169602,40.19747509,1,0,0,0,2,1,mm_only,teenager
120,120,8065,48,female,married,Primary completed,1,land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-9.33519347,34.76612567,0,1,0,0,1,1,no_mm,middle age
121,121,5901,30,female,divorced,Primary completed,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-11.10779697,39.32546201,0,0,0,0,0,1,no_mm,young adult
122,122,2196,33,male,married,Primary completed,4,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,Less than monthly,-1,1,4,-9.2956571,32.75979208,1,0,1,0,3,1,mm_plus,young adult
123,123,187,30,female,divorced,Primary completed,4,not_land_owner,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,5,1,2,2,-1,Monthly,1,1,4,-6.8190738,39.23891902,1,1,0,0,3,1,mm_plus,young adult
124,124,8676,17,female,single,Some secondary,5,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,3,2,-1,Never,-1,1,4,-8.61632576,39.26433887,0,0,1,0,1,1,no_mm,teenager
125,125,3656,22,male,single,Some secondary,3,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,1,-3.14734128,32.36980862,0,0,0,0,0,1,no_mm,youth
126,126,6728,20,male,single,University or other higher education,3,not_land_owner,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,3,1,3,Monthly,-1,1,1,-3.34885542,35.78177151,1,0,1,0,3,1,mm_plus,youth
127,127,7751,57,male,married,Primary completed,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-5.60573615,36.56213198,0,0,1,0,1,1,no_mm,middle age
128,128,2448,30,female,married,Some primary,5,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-1.87536698,33.70180501,0,0,0,1,1,1,no_mm,young adult
129,129,1426,21,female,married,Some secondary,5,not_land_owner,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1,1,4,1,4,Never,-1,1,1,-6.22058606,39.23271071,1,0,0,0,2,1,mm_only,youth
130,130,966,36,male,married,Primary completed,5,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,2,-1,1,3,2,-1,Monthly,-1,1,4,-4.6137183,34.94999894,1,1,1,1,3,1,mm_plus,middle age
131,131,5400,30,female,married,University or other higher education,4,land_owner,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,5,1,2,Less than monthly,5,1,4,-2.84404439,33.08184245,1,1,1,1,3,1,mm_plus,young adult
132,132,2666,74,female,widowed,Primary completed,1,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-7.78092072,35.69345854,0,0,0,0,0,1,no_mm,senior
133,133,2155,70,male,widowed,Some primary,5,not_land_owner,2,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,5,4,-3.28253814,32.87852015,0,0,0,0,0,2,no_mm,senior
134,134,1972,21,female,married,Primary completed,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,1,6,Never,-1,1,4,-10.77977942,39.54916804,1,1,1,0,3,1,mm_plus,youth
135,135,2123,50,female,married,Some primary,1,land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,Less than monthly,-1,4,4,-8.84422538,34.82567814,1,0,0,0,2,2,mm_only,middle age
136,136,7064,42,female,married,No formal education,3,not_land_owner,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-7.11044993,31.1672481,0,0,0,1,1,2,no_mm,middle age
137,137,7074,51,male,married,Some secondary,1,not_land_owner,1,0,1,1,0,1,0,0,0,0,0,0,-1,1,5,2,-1,1,4,Never,1,1,1,-10.66317936,38.75113804,1,1,1,1,3,3,mm_plus,middle age
138,138,8424,25,male,married,University or other higher education,5,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,1,3,2,-1,Less than monthly,-1,1,1,-8.63565828,31.429779600000003,1,0,1,0,3,1,mm_plus,youth
139,139,4487,66,female,married,No formal education,2,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,Never,-1,4,4,-10.85329033,39.27796148,1,0,0,0,2,1,mm_only,senior
140,140,3829,32,male,married,Primary completed,3,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-4.76098716,34.58148382,0,1,1,0,1,1,no_mm,young adult
141,141,190,43,male,married,Primary completed,1,land_owner,1,1,0,0,0,0,0,1,0,0,0,0,2,-1,-1,1,3,1,3,Monthly,4,1,1,-6.907858999999998,39.16891368,1,1,0,1,3,2,mm_plus,middle age
142,142,1509,42,female,married,Primary completed,4,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,Never,-1,1,4,-9.01023669,33.00566594,1,0,0,0,2,1,mm_only,middle age
143,143,8971,25,female,married,No formal education,2,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,Never,-1,4,4,-1.9593884,35.3481662,0,0,0,0,0,1,no_mm,youth
144,144,1695,22,male,single,Don’t know,5,land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,3,1,4,Weekly,3,1,1,-8.905957800000003,33.46199561,1,1,1,1,3,1,mm_plus,youth
145,145,1468,30,male,married,Primary completed,1,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,2,-1,Monthly,4,1,4,-10.62934442,35.70397749,1,0,0,0,2,1,mm_only,young adult
146,146,6145,21,female,married,Some primary,3,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,2,-5.24108321,32.3378338,0,0,0,0,0,2,no_mm,youth
147,147,2476,44,female,married,Don’t know,2,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,1,3,1,2,Less than monthly,5,1,1,-3.35808547,36.68217033,1,1,1,0,3,1,mm_plus,middle age
148,148,7818,32,female,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-9.40559508,39.59767219,0,0,0,0,0,1,no_mm,young adult
149,149,3421,45,female,widowed,No formal education,1,not_land_owner,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,2,Never,-1,4,4,-6.12111736,38.40738057,1,1,0,0,3,2,mm_plus,middle age
150,150,9328,43,male,married,Primary completed,3,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,2,-1,Never,-1,1,4,-6.85707122,39.281856,1,0,0,0,2,1,mm_only,middle age
151,151,2149,27,female,divorced,No formal education,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-3.42071962,30.74115794,0,0,1,0,1,1,no_mm,young adult
152,152,45,21,male,single,University or other higher education,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,1,2,1,3,Weekly,4,1,1,-6.79824409,39.24889276,1,1,0,0,3,1,mm_plus,youth
153,153,800,34,male,married,Some primary,4,land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,2,-1,Never,1,2,2,-10.66145048,35.6571607,1,1,0,0,3,1,mm_plus,young adult
154,154,2881,71,female,married,Primary completed,5,not_land_owner,1,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,2,-1,1,4,Never,1,1,5,-6.16361129,39.19200013,0,0,0,0,0,1,no_mm,senior
155,155,2324,53,female,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,Never,-1,1,1,-7.75096627,35.86473801,1,1,1,1,3,2,mm_plus,middle age
156,156,9069,41,female,married,No formal education,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-10.78434469,38.62104282,0,0,1,0,1,1,no_mm,middle age
157,157,5106,18,female,single,Some primary,4,not_land_owner,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,Less than monthly,-1,1,1,-5.61821773,32.74653101,1,0,0,0,2,1,mm_only,teenager
158,158,2839,30,female,divorced,Primary completed,1,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,4,-8.84722257,34.82323638,0,0,0,0,0,1,no_mm,young adult
159,159,9007,43,male,married,Primary completed,3,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,1,2,Never,1,1,1,-6.15377987,35.73856115,1,0,0,0,2,1,mm_only,middle age
160,160,528,18,female,single,University or other higher education,5,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,3,Monthly,-1,1,1,-4.21586683,35.73768191,1,0,0,0,2,1,mm_only,teenager
161,161,364,27,male,married,University or other higher education,4,land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,2,-1,Less than monthly,-1,1,1,-8.69595658,34.37510245,1,1,0,1,3,2,mm_plus,young adult
162,162,1826,42,male,married,Primary completed,4,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,Less than monthly,-1,1,5,-8.77739677,33.64056205,1,0,1,0,3,1,mm_plus,middle age
163,163,8094,28,female,married,No formal education,4,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-7.25199364,31.3957734,0,0,0,0,0,1,no_mm,young adult
164,164,2292,23,male,single,University or other higher education,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,1,3,2,-1,Less than monthly,-1,1,1,-2.59702558,32.91295724,1,1,0,0,3,1,mm_plus,youth
165,165,3953,36,male,married,Primary completed,5,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,2,Less than monthly,-1,1,4,-1.30202403,33.94418538,1,0,0,0,2,1,mm_only,middle age
166,166,8297,26,male,single,Some secondary,4,not_land_owner,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,4,1,6,Less than monthly,-1,1,1,-6.89787669,39.2830428,1,0,0,0,2,1,mm_only,young adult
167,167,3351,40,female,divorced,No formal education,4,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-4.77570805,33.23885743,0,0,0,0,0,2,no_mm,middle age
168,168,1906,16,female,single,Primary completed,3,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,Never,1,1,1,-9.29416408,32.76011677,0,0,0,0,0,1,no_mm,teenager
169,169,1314,44,female,married,Some primary,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-10.5510232,39.79038202,0,1,0,1,1,1,no_mm,middle age
170,170,4784,49,female,married,Some primary,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,1,4,Less than monthly,-1,1,4,-4.36296249,35.07469497,1,0,1,0,3,1,mm_plus,middle age
171,171,2268,21,female,married,Some primary,3,land_owner,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,1,6,1,3,Never,-1,4,4,-8.80259681,34.22394153,1,0,0,0,2,2,mm_only,youth
172,172,5930,26,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-9.46324568,33.95387329,0,1,0,0,1,1,no_mm,young adult
173,173,3458,40,male,divorced,Primary completed,1,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,4,-10.84909193,39.69424186,0,0,0,0,0,1,no_mm,middle age
174,174,638,23,female,married,Primary completed,5,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,4,-8.86080931,34.00851804,0,0,0,0,0,1,no_mm,youth
175,175,4996,45,male,married,University or other higher education,1,land_owner,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,3,Monthly,-1,1,1,-7.93436739,35.6278811,1,1,0,1,3,1,mm_plus,middle age
176,176,3626,17,male,single,Some primary,5,not_land_owner,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,2,Never,-1,1,4,-6.15644492,39.21356562,1,0,1,0,3,1,mm_plus,teenager
177,177,1208,35,female,married,Primary completed,5,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,5,2,-1,Monthly,-1,1,4,-1.49754357,33.81603689,1,1,1,1,3,1,mm_plus,young adult
178,178,1853,47,female,married,Primary completed,4,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,1,3,Never,-1,2,4,-2.41581483,32.93551543,1,0,1,0,3,1,mm_plus,middle age
179,179,1454,47,female,divorced,Primary completed,1,not_land_owner,1,0,0,1,1,0,0,0,0,1,0,0,-1,-1,5,2,-1,2,-1,Never,-1,1,4,-10.34493185,40.24871853,0,0,1,0,1,3,no_mm,middle age
180,180,148,22,female,single,Primary completed,5,not_land_owner,1,1,1,0,0,0,0,0,0,0,0,0,2,1,-1,2,-1,2,-1,Less than monthly,1,1,4,-6.84497565,39.27956453,1,1,1,0,3,2,mm_plus,youth
181,181,9155,56,male,married,Primary completed,2,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,5,1,1,Never,5,1,4,-4.26984915,38.05020494,1,0,1,0,3,1,mm_plus,middle age
182,182,5000,20,female,single,Primary completed,3,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,2,Never,-1,1,1,-6.19109467,31.22189671,1,0,1,1,3,1,mm_plus,youth
183,183,8828,30,male,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-1.56820611,30.88957993,0,0,1,0,1,2,no_mm,young adult
184,184,7455,30,female,married,No formal education,5,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-3.25324702,34.21561015,0,0,1,0,1,2,no_mm,young adult
185,185,1541,82,male,married,No formal education,3,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-9.95411008,39.32896618,0,0,1,0,1,2,no_mm,senior
186,186,4376,50,male,married,Some primary,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-5.05285781,33.49013642,0,1,1,0,1,1,no_mm,middle age
187,187,6255,45,male,married,No formal education,5,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-2.40197557,32.33061363,0,0,0,0,0,1,no_mm,middle age
188,188,7051,34,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-10.44232974,36.05889648,0,0,1,1,1,1,no_mm,young adult
189,189,1653,39,male,married,University or other higher education,2,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,7,-1,1,2,1,3,Monthly,-1,1,1,-2.53515039,32.96039055,1,1,1,1,3,1,mm_plus,middle age
190,190,5883,30,female,married,Primary completed,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-4.06512087,35.287878000000006,0,0,0,0,0,1,no_mm,young adult
191,191,5113,26,female,married,Some secondary,1,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,Never,-1,5,4,-2.75271505,31.88174461,1,0,1,0,3,1,mm_plus,young adult
192,192,4405,24,male,married,University or other higher education,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,Never,-1,1,1,-10.82883369,34.88715401,1,0,1,0,3,1,mm_plus,youth
193,193,3924,45,female,single,Some primary,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,2,4,-2.77698039,32.70353693,0,1,1,0,1,1,no_mm,middle age
194,194,6642,19,male,single,No formal education,3,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-3.87124918,35.65140866,0,0,0,0,0,1,no_mm,youth
195,195,8330,21,female,married,Some primary,3,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-5.86747215,35.07340002,0,1,0,0,1,1,no_mm,youth
196,196,2550,47,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-4.87336232,38.45562212,1,0,1,0,3,1,mm_plus,middle age
197,197,2937,28,male,married,Some primary,4,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,1,1,2,-1,Never,1,1,1,-6.18496445,39.20751854,1,1,0,0,3,1,mm_plus,young adult
198,198,141,25,male,married,Primary completed,5,not_land_owner,1,1,1,0,0,0,0,0,0,0,0,0,2,6,-1,1,2,1,6,Monthly,4,1,4,-6.79394649,39.25060514,1,1,1,0,3,2,mm_plus,youth
199,199,3657,64,female,widowed,Some primary,1,not_land_owner,2,0,1,1,0,0,0,0,0,0,0,0,-1,1,5,2,-1,2,-1,Never,-1,4,4,-3.28725739,37.37457776,0,0,0,0,0,2,no_mm,senior
200,200,8445,57,male,married,Some primary,3,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,2,-1,2,-1,1,5,Never,-1,1,4,-9.33152241,33.33314555,1,0,0,0,2,1,mm_only,middle age
201,201,2996,48,female,married,Primary completed,2,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,1,-3.35345953,37.56766843,1,0,0,0,2,2,mm_only,middle age
202,202,7040,66,male,married,Primary completed,5,not_land_owner,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,7,1,4,2,-1,Less than monthly,-1,1,1,-5.01134334,32.80219587,1,0,0,0,2,1,mm_only,senior
203,203,4660,23,male,single,Primary completed,5,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,Never,-1,1,4,-2.06047855,35.47690956,0,0,0,0,0,1,no_mm,youth
204,204,8846,55,male,widowed,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Less than monthly,-1,1,5,-3.54591074,36.98623599,1,1,0,0,3,1,mm_plus,middle age
205,205,3780,47,male,married,Primary completed,3,land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,Never,-1,1,4,-8.07454891,31.93359156,0,1,0,0,1,1,no_mm,middle age
206,206,8155,25,female,married,No formal education,2,not_land_owner,2,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-5.86640949,35.13522844,0,1,1,0,1,2,no_mm,youth
207,207,3807,22,male,single,University or other higher education,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,Less than monthly,-1,1,1,-2.76908119,32.69199577,1,1,1,0,3,1,mm_plus,youth
208,208,3383,37,male,single,Some primary,5,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-6.74329579,32.48178859,0,0,0,0,0,1,no_mm,middle age
209,209,7547,42,female,married,No formal education,1,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,Never,-1,4,4,-8.59099637,35.1509784,1,0,1,0,3,2,mm_plus,middle age
210,210,717,50,female,married,Some primary,1,land_owner,1,0,1,0,0,1,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,Never,-1,1,4,-4.45559913,33.95443295,0,1,0,0,1,2,no_mm,middle age
211,211,934,43,female,married,Don’t know,5,not_land_owner,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,3,2,-1,Monthly,5,1,1,-8.90599987,33.45582863,1,0,1,0,3,1,mm_plus,middle age
212,212,1458,45,female,married,Primary completed,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-4.60328192,34.65739762,0,1,0,0,1,1,no_mm,middle age
213,213,2534,38,female,divorced,No formal education,5,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,1,-2.60928014,32.06952484,0,0,1,0,1,1,no_mm,middle age
214,214,8102,18,male,single,Some primary,3,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,Never,-1,1,2,-1.72366316,33.96093475,1,1,0,0,3,2,mm_plus,teenager
215,215,2102,25,male,married,Some primary,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-2.63641127,32.276207,1,0,0,0,2,1,mm_only,youth
216,216,6050,25,female,divorced,Some primary,5,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,4,-5.18317805,39.79331772,0,0,0,0,0,1,no_mm,youth
217,217,110,34,male,married,No formal education,4,land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,1,-6.81183082,39.24486004,0,1,1,0,1,1,no_mm,young adult
218,218,6151,30,female,married,Primary completed,5,not_land_owner,2,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,6,Less than monthly,-1,1,4,-6.65747231,37.14427667,1,0,1,0,3,3,mm_plus,young adult
219,219,1629,25,female,married,Primary completed,4,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,2,-1,Never,-1,1,4,-5.1255918,38.38524386,1,0,0,0,2,1,mm_only,youth
220,220,4434,34,male,married,Some primary,1,land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,1,4,4,-6.12843214,39.21582054,0,1,1,0,1,2,no_mm,young adult
221,221,7915,36,female,married,Some primary,1,not_land_owner,2,0,1,1,0,0,0,0,1,0,0,0,-1,1,5,2,-1,2,-1,Never,-1,4,4,-7.49026552,30.59743845,0,0,0,0,0,3,no_mm,middle age
222,222,5285,37,female,married,Primary completed,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,2,-1,2,-1,Never,-1,1,4,-3.52560802,35.34401988,1,0,0,0,2,1,mm_only,middle age
223,223,316,70,female,widowed,Some primary,1,not_land_owner,2,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,2,4,-8.69675715,34.37410226,0,0,0,1,1,1,no_mm,senior
224,224,6061,51,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,1,3,2,-1,Never,-1,1,4,-6.66206172,37.13560507,1,1,1,0,3,1,mm_plus,middle age
225,225,1802,26,male,divorced,Some primary,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Less than monthly,-1,1,4,-4.18594431,33.13411497,1,0,1,0,3,2,mm_plus,young adult
226,226,8761,78,female,divorced,No formal education,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-11.11299177,38.47258353,0,1,1,1,1,1,no_mm,senior
227,227,9412,59,female,married,No formal education,2,land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-7.14185755,39.07477526,0,1,1,0,1,1,no_mm,middle age
228,228,2082,28,male,single,Primary completed,3,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,2,-1,Never,-1,1,1,-6.1426295999999985,39.24135098,1,0,1,0,3,1,mm_plus,young adult
229,229,1637,64,female,married,No formal education,1,land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-4.18818739,33.12339937,0,1,1,0,1,2,no_mm,senior
230,230,181,16,female,single,Some secondary,5,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,1,-6.84478612,39.27936424,0,0,0,0,0,1,no_mm,teenager
231,231,7742,30,male,widowed,University or other higher education,3,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,1,1,1,-6.17313051,39.22520596,0,0,0,0,0,1,no_mm,young adult
232,232,4277,45,male,married,Primary completed,1,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,Never,-1,1,2,-9.1647253,33.81672376,0,0,1,0,1,2,no_mm,middle age
233,233,7527,65,male,divorced,Primary completed,1,land_owner,2,0,1,0,0,0,0,0,1,0,0,0,-1,1,-1,1,3,2,-1,Less than monthly,-1,1,4,-6.2128150999999985,34.83488068,1,1,0,1,3,2,mm_plus,senior
234,234,1439,41,female,widowed,Primary completed,3,not_land_owner,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,3,-4.46697392,35.6914641,0,0,0,0,0,2,no_mm,middle age
235,235,4197,30,female,married,Primary completed,5,land_owner,1,0,1,1,0,0,0,0,0,0,0,0,-1,1,1,2,-1,2,-1,Never,-1,1,1,-2.90537229,32.74709935,0,1,1,0,1,2,no_mm,young adult
236,236,1828,50,female,married,Some primary,2,not_land_owner,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-4.84930262,34.83936291,0,1,1,0,1,2,no_mm,middle age
237,237,1581,27,male,married,Primary completed,3,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,4,-9.01146875,33.0058365,0,0,0,0,0,1,no_mm,young adult
